Name der Klinik,Textuelle Bewertung,Sternebewertung,Datum der Bewertung,Likes,sentiment,sentimentBewertung
Friederikenstift Hannover,"Ich habe abends und Vormittags je 4 Stunden mit akuten Schmerzen in der Notaufnahme gewartet. Mehr geht bei mir aus familiärer Situation leider nicht. Das Personal macht einen netten aber gnadenlos überforderten Eindruck. Da die Unfallchirurgie weniger von Corona betroffen ist, kann dies hier nicht als Ausrede dienen. Ich denke nicht, dass die Verantwortlichen diese Zustände selber erleben oder sich in der eigenen Klinik behandeln lassen. 2 Sterne da man zumindest nicht abgewiesen wird.",2,vor 7 Monaten,1,"Sentiment(polarity=-0.08333333333333333, subjectivity=0.16666666666666666)",Negativ
Friederikenstift Hannover,"Ich wurde als Notfall mit starken Schmerzen eingeliefert.**Meiner Meinung nach wurde ich schnell behandelt und stationär aufgenommen.****Lag ca. 1 Woche auf der Station 2 Ost, dort habe ich mich eher wohl gefühlt.**Pfleger und Ärzte waren sehr kompetent und freundlich.**Ich habe immer wieder Rückfragen gestellt und es wurde sich immer für mich Zeit genommen.**Man konnte auch mal ein wenig quatschen oder scherzen.****Danke an das Team der Station!",5,vor 7 Monaten,2,"Sentiment(polarity=0.25625, subjectivity=0.0625)",Positiv
Friederikenstift Hannover,"Nicht zu empfehlen, weder für das Personal noch für Patienten!**Unorganisiert, alt und schlechte Bedingungen!**Und das nennt sich ein kirchliches Haus?!**Traurig aber wahr..",1,vor 5 Monaten,5,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
Friederikenstift Hannover,Letzte drecksbude unfreundlich bis zum geht nicht mehr man wird mit kind von ali ohne Ausbildung  rausgeschmissen nein danke,1,vor 3 Monaten,1,"Sentiment(polarity=-0.5, subjectivity=0.5)",Negativ
Friederikenstift Hannover,"Absolute Diletanten am Werk. Der eine weiß nicht was der andere macht. 12 Stunden auf nen neuen Zugang warten, stattdessen bekommt man Tabletten die man postwendend wieder erbricht. Nie mehr in dieses Krankenhaus",1,vor 5 Monaten,8,"Sentiment(polarity=0.175, subjectivity=0.25)",Positiv
Friederikenstift Hannover,"Hebamme Frau Bejalla eine absolut unfreundliche Person.Macht einen lautstark am Telefon an ist sehr frech , wenn man Fragen stellt fällt einem ins Wort.Finde sowas unbegreiflich als Hebamme und Heburtshelferin. Das Kh sollte seine Mitarbeiter überdenken",1,vor 4 Monaten,1,"Sentiment(polarity=-0.45, subjectivity=0.0)",Negativ
Friederikenstift Hannover,Oftmalls da gewesen sehr Nett und sehr Hilfsbereitschaft.**Die Anmeldung vorne sehr nett.**Die Notaufnahme sehr schnell und Hilfsbereit.**Die Baby Station in der 5 Etage auch im Kreißsaal sehr Nette und sehr Fachkompetente Ärtzte und Schwestern.****Bleibt weiterhin Gesund,5,vor 8 Monaten,13,"Sentiment(polarity=0.77, subjectivity=0.0)",Positiv
Friederikenstift Hannover,"Mein Mann wurde in der Nacht vom 21. auf den 22. August mit dem RTW kommend in das Friederickenstift gebracht.****Der aufnehmende Arzt war verwundert, dass wir nicht in das Vincentstift gingen, war er dort doch am 17.8. operiert worden. Aber dazu lesen Sie meine Bewertung für das o.g. Krankenhaus.****Aber auch diesem  sehr zugewandten Arzt gelang es nicht, seine Kollegen zur Aufnahme zu bewegen.****Heute sagen wir ""Gott sei Dank ""!****Der stationäre Aufenthalt dauerte bis zum 5.9.!****In dieser Zeit war mein Mann umgeben von freundlichen Menschen, auf der Station Urologie Süd tat jeder sein Bestes um die Folgen der schief gelaufenen Operation (Vincent) zu beheben.  Alle Ärzte suchten, bis sie den Grund für die Schmerzen und Unbeweglichkeit meines Mannes fanden, ausserdem sprachen sie ihm Mut zu, dass sie nicht eher Ruhe geben bis es meinem Mann besser ging. Dieses Versprechen haben sie eingehalten.****Mein Mann wurde nicht einfach entlassen,  mit den Worten:""Jetzt ist der Hausarzt dran"", sonder wir bekamen**4 weitere ambulante Termine in diesem zu empfehlenden Krankenhaus. Gestern, also am 4.11. konnte mein Mann, nach einer Abschlussbehandlung befreit nach Hause gehen.****Was ich noch als Angehörige unbedingt mitteilen muss, in dieser schweren Zeit konnte ich jeden Tag mit einem diensthabenden Arzt telefonieren,  das war einfach so beruhigend und wichtig. Dankeschön****Wenn wieder ein  Krankenhausaufenthalt notwendig ist, nur das Friedericken Stift.  Danke für alles im Namen meines Mannes Manfred Wrede, Zimmer 8",5,vor 4 Monaten,1,"Sentiment(polarity=0.3166666666666667, subjectivity=0.0)",Positiv
Friederikenstift Hannover,Super nette Ärzte und super Helferinnen..  Hab mich das erste mal richtig wohl gefühlt im Krankenhaus. Wurde dann zwar im Henriettenstift operiert (die KH arbeiten da irgendwie zusammen Hand in Hand- was mich anfangs sehr kritisch stimmte) aber alles unbegründet! Sehr zu empfehlen dieses Krankenhaus. 1 Stern Abzug für die lange Wartezeit zum Vorgespräch beim Narkosearzt (2 Stunden),4,vor 7 Monaten,5,"Sentiment(polarity=0.25, subjectivity=0.0)",Positiv
Friederikenstift Hannover,Ich war zur einer Not OP am Sonntag auf Station 5 (gynäkologie) eingeplant. Es verlief alles reibungslos! Ich fühlte mich wirklich sehr gut aufgehoben und das Wichtigste : mir wurde höflich und mit einem Lächeln begegnet.**Ganz toll und von meiner Seite klare Empfehlung dieses Krankenhauses.,5,vor 8 Monaten,2,"Sentiment(polarity=0.5, subjectivity=0.0)",Positiv
Friederikenstift Hannover,Meine Großmutter kam zu einem Zeitpunkt in die Notaufnahme in der es sehr voll war. Sie wurde trotzdem schnell angeschaut und Untersuchungen in Gang gesetzt und die Ärzte und Schwestern waren ausnahmslos nett und haben erstaunlich gute Nerven bewiesen. Vielen Dank dass sie trotz Stress so gut die Nerven behalten und einen so tollen Job machen,5,vor einem Jahr,1,"Sentiment(polarity=0.1611111111111111, subjectivity=0.08333333333333333)",Positiv
Friederikenstift Hannover,"Horror Krankenhaus.. ich bin schwanger und hatte starke Unterleib schmerzen so das ich kaum gehen konnte.. nach 30 min warten konnte ich dann in die notaufnahme und meine beschwerden äußern, dort wurde ich nicht ernst genormen es wurde eine Ärztin angerufen und meine Beschwerden wurden krass runter gespielt, die Ärztin wollte mich dann abspeisen und meinte ob es das wert wäre jetzt 5h zu warten, ich habe ja gesagt da mir die Gewissheit das es meinem Kind gut geht wichtig ist! Dann wurde ich in ein Raum mit genommen in dem mir viel Blut abgenommen wurde auf die frage warum kam ein das muss so sein .. vorallem lief mir mein ganzes blut den arm runter, ich denke nicht das man so blut abnimmt ?dann wurde mir irgendein mittel gespritzt ich wollte wissen was das ist und wofür mir wurde erneut gesagt das muss so sein... dann musste ich mit dieser Kanüle im arm rum laufen ich weiss nicht warum?? Dann wurde ich auf die 5te Etage geschickt als ich an kam eine Geister Station keine Menschen Seele, ich lief da mehrere Minuten mit schmerzen heulend rum, dann als ich jemanden fand musste ich komplett zurück. Im warte Raum War kein platz also musste ich stehen. Als ich meine Schwester heulend anrief konnte sie es nicht glauben und meinte lass dir die Nadel ziehen wir fahren woanders hin ! Ich suchte eine Schwester und schilderte meine Situation die drückte mir dann den Spruch das ich un verantwortlich wäre und mein kind in Gefahr bringen würde, der Satz traf mich so sehr.. weshalb War ich da ? Weil ich meinem Kind schaden wollte ? Dann wurde mir die Nadel einfach gezogen ohne tupfen und drücken mein ganzes Blut lief den arm runter ich War am ende.**Wir sind dann ins vincenz Krankenhaus die Leute da waren so nett und nach 15 min hat die frauenÄrztin mich untersucht. Top. Kein Blut abnehmen keine Nadel in arm keine 5 h warten. Bitte schwangeren geht niemals in dieses Horror Haus friederikenstift und dann muss man wegen corona auch noch alles alleine durch machen ..",1,vor 6 Monaten,1,"Sentiment(polarity=-0.2322916666666667, subjectivity=0.03819444444444444)",Negativ
Friederikenstift Hannover,"Kompetente Ärzte und Schwestern, die auch noch sehr freundlich und hilfsbereit waren.",5,vor 7 Monaten,3,"Sentiment(polarity=1.0, subjectivity=0.0)",Positiv
Friederikenstift Hannover,die Station 4Ost sollte Mal das Pflegepersonal prüfen .....Frech dreist und verwiehert dem Patienten Anordnungen die ein Arzt gegeben hat....kaum Fachkräfte...nur Studenten....undan ist dem Hilflos Ausgeliefert...Unmenschlich......,1,vor 7 Monaten,5,"Sentiment(polarity=-0.7999999999999999, subjectivity=0.0)",Negativ
Friederikenstift Hannover,"Leider ein Katastrophales Krankenhaus mit (mom.) kaum erreichbarer Anbindung  und völlig inakzeptablen Besuchsregelungen. Die Stadt Hannover hat sich dazu entschlossen die Bahngleise vor dem Krankenhaus  incl. der Straße neu zu machen. Das führt  jedoch zu einer nicht Erreichbarkeit dieses Krankenhauses, zumal die Bauarbeiten scheinbar nur dann stattfinden wenn gerade mal Zeit ist.  Wird man entlassen ist ein Krankentransport unerlässlich, da für viele  das in der Nähe gelegene Parkhaus nicht gut erreichbar ist.  Die med. Versorgung ist ja nach Fachgebiet ok bis gut, wobei das Gefühl aufkommt , nicht jeder macht seinen Job gern.  Schlimm sind die hygienischen Zustände , man bekommt nicht selten Besteck an dem Essensreste von kranken Vorgängern vorhanden sind, weil der Geschirrspüler wohl nicht richtig gearbeitet hat.  Wird von den Pflegern und Schwestern leider auch nicht geprüft. Besucherregelungen werden von den Schwestern aber schon geprüft. So darf man in der aktuellen Situation max 45min Besuch bekommen und zwar nur von einer Person max. am Tag. Besucher werden von ""Sicherheitspersonal "" unfreundlich behandelt und bei überschreiten der Zeit zurechtgewiesen. Fazit: Besser  woanders hin.",1,vor 7 Monaten,2,"Sentiment(polarity=-0.19523809523809524, subjectivity=0.05952380952380952)",Negativ
Friederikenstift Hannover,"Katastrophe! Nach 8 Stunden Wartezeit in der Notaufnahme habe ich mich geschlagen gegeben und bin nach Hause. Das Personal war nicht wirklich freundlich und schien auch kein Interesse daran zu haben, dass man bereits seit Stunden wartet. Wenn man übrigens betrunken in die Notaufnahme kommt, hat man keine Wartezeit. Vielleicht hätte ich es auf diesem Wege probieren müssen.",1,vor einem Jahr,1,"Sentiment(polarity=-0.1, subjectivity=0.0)",Negativ
Friederikenstift Hannover,Vielen lieben Dank an das gesamte Team von Prof. Dr. med. H. Lill. Die OP hat mir viel Lebensqualität gebracht. Ich wurde von allen sehr freundlich und kompetent behandelt.  Bitte um Weiterleitung an die Abteilung. Danke,5,vor 9 Monaten,1,"Sentiment(polarity=0.4, subjectivity=0.2)",Positiv
Friederikenstift Hannover,"Sehr, sehr freundliches Personal und Ärzte die ständig bemüht, dass es den Patienten gut geht",5,vor 10 Monaten,1,"Sentiment(polarity=0.3333333333333333, subjectivity=0.0)",Positiv
Friederikenstift Hannover,"Ich wünschte man könnte hier auch gar keinen Stern vergeben! Mein Vater ging Ende Mai wegen Nierenstein in das Krankenhaus. Da hat er eine Art Röhre in die Harnleiter bekommen. Ihm wurde gesagt, dass sie solange drin bleibt, bis sich der Nierenstein verkleinert. Das hat er glücklicherweise auch. Aber seitdem telefonieren wir hin und her, um einen Termin auszumachen, dass die Röhre endlich rauskommt! Mein Vater hat immer noch jeden Tag heftige Schmerzen beim Wasser ablassen und kann kaum arbeiten. Mein Vater war schon 2 Mal persönlich dort, um endlich einen Termin für die OP auszumachen, jedes Mal heißt es wir rufen an und es kommt nichts!!! Jetzt nach langem haben wir ein Datum bekommen: 08. Oktober. Mein Vater wollte heute nochmal sicher gehen, dass der Termin steht und ruft dort an: Die Sekretärin habe den Termin nicht aufgeschrieben und wir haben nun ein Datum für den 23.10 bekommen. Wie inkompetent und degradiert sind Ihre Angestellten? Uns bleibt nichts anderes übrig bis zum 23.10 zu warten und zu hoffen, dass der Termin eingehalten wird.",1,vor einem Jahr,4,"Sentiment(polarity=0.09166666666666666, subjectivity=0.075)",Positiv
Friederikenstift Hannover,"*Diese Rezension bezieht sich auf die Erfahrung meines Mannes als Unfallopfer- ob man als Frau oben ohne über Stunden in der Notaufnahme sitzen gelassen wird, kann ich nicht sagen***Leider sind gefühlt sämtliche Arbeitskräfte dort allgemein einfach nur sehr überfordert. Das KKH an sich hat sicherlich bessere Tage gesehen, es wirkt einfach sehr abgegriffen und mitunter schmuddelig.**Das Personal ist bemüht, zumindest manchmal, aber mitunter auch einfach nur unfreundlich und patzig. Man fühlt sich als Patient nur bedingt gut aufgehoben.**Persönlich als Unfall eingeliefert, OP sollte am selben Tag stattfinden, wurde jedoch dann 3 Tage nach hinten verschoben- und man soll allen ernstes 3 Tage lang mit einer Kanüle im Arm welche bis zur OP nicht benötigt wird, rumliegen?! Hallo Infektionsquelle! Erst nach wiederholten Hinweisen dass die Kanüle erstens wahnsinnig stört und zweitens 3 Tage sinnlos im Arm verbleiben soll wurde diese freundlicherweise entfernt.**Auch Schürfwunden, die sich beim Unfall zugezogen wurden, wurden weder gesäubert geschweige denn desinfiziert oder sonst wie versorgt.**In der Notaufnahme wird man gebeten sein Shirt zum Röntgen auszuziehen und muss, nachdem dies erledigt war, fast geschlagene 2 Stunden oben ohne mitten im Krankenhaus rumsitzen weil weder jemand weiß wo deine Klamotten hingebracht wurden noch wird sich sonst wie gekümmert.**Das Essen ist katastrophal. Ja, man wird nachmittags als Unfall eingeliefert, dass man an dem Abend vielleicht nur ""Reste"" bekommt mag ja noch in Ordnung sein- aber am nächsten Tag sollte es doch möglich sein, einen Speisenplan mit auswählbaren Optionen zu bekommen?**Einmal dieses KKH und hoffentlich nie wieder.",1,vor 8 Monaten,1,"Sentiment(polarity=-0.061111111111111116, subjectivity=0.0)",Negativ
Friederikenstift Hannover,"Leider muss hier mindestens ein Stern gewählt werden. Vergeben würde ich gerne -3 Sterne.**Meine dringend erforderliche OP (Handchirurgie) wurde abgesagt, obwohl ich bereits seit 8 Stunden in OP-Hemd vorbereitet auf meinem Bett saß und wartete.**Kaum Kommunikation seitens des Personals, nur auf mehrmalige Nachfrage kam dann mal eine dürftige Info.**Ansonsten kein proaktives Handeln des Personals.**Als „Alternative“ könnte ich vielleicht noch einen Termin in dieser Woche bekommen.**Beruflich bringt mich das Handeln bzw. die Untätigkeit des Friederikenstifts in große Schwierigkeiten. Auf diesen Hinweis hin hat der Arzt nicht reagiert. Auch bei der Terminvereinbarung für die OP habe ich darauf hingewiesen, das ich auf den geplanten und vereinbarten OP-Termin dringend angewiesen bin.**Fazit zum Friederikenstift: NIE WIEDER. Dieses Erlebnis ist einfach nur eine große Enttäuschung, hat mich unnötig Zeit gekostet und überflüssige Reisekosten erzeugt.",1,vor 9 Monaten,6,"Sentiment(polarity=0.06818181818181818, subjectivity=0.045454545454545456)",Positiv
Friederikenstift Hannover,"Ich bin noch immer fassungslos über die Notaufnahme dieses Krankenhauses.**Bin nicht das Erste mal dort gewesen.**Gestern Abend bin ich mit extrem starken Schmerzen. Ich konnte nicht sitzen oder liegen, laufen ging nur mit höllischen Schmerzen und ich war zunächst froh in Ihrer Notaufnahme angekommen zu sein.**Das einzig Gute war, dass ich nach ca 15-20min einen Tropf mit Schmerzmittel bekam. Dadurch hatte ich die ca 3Std, die ich bei Ihnen verbringen musste eine Erleichterung der Schmerzen. Ich sagte am Empfang der Notaufnahme ebenfalls, dass ich ein Taubheitsgefühl in den Füßen, vor allem im rechten Fuß habe (Ameisenlaufen). Meine Familie ist vorbelastet mit Schlaganfällen und daher war ich sehr sehr gesorgt.****Ich krümmte mich auf dem Stuhl während der Tropf angeschlossen wurde und auch beim Zugang legen. Währenddessen stelle eine 2.Krankenschwester die Diagnose und sagte mir ich, ""Sie sind kein Fall für uns! Was wollen Sie denn überhaupt hier, gehen sie zum Hausarzt!"" Auf mein Symptom mit der Taubheit wurde nicht eingegangen.**Dann sollte ich im Flur warten -wo trotz Corona- mindestens 4-5Personen gleichzeitig waren, obwohl dort ein Schild stand. Aufgrund meiner noch immer starken Schmerzen und der Schroffheit der 2.Krankenschwester, überlegte ich, was ich nun tun solle. Abwägung: Symptome/ Schmerzen/ Angst und Sorge um mich selber gegenüber einer falschen Behandlung und einer DIAGNOSESTELLUNG DURCH EINE KRANKENSCHWESTER. Wozu studieren Ärzte dann und müssen einem hohen Nummerus Clausus vorweisen um überhaupt das Studium beginnen zu dürfen.****Ich werde mich bei meinem Orthopäden und auch beim Neurologen vorstellen... wenn eine Gesichtslähmung oder eine andere halbseitige Lähmung auftreten sollte, werden Sie definitiv ein Nachspiel haben.**Am Ende bin ich nach 3 1/2Stunden selbst gegangen. Ich habe mich für das gehen Endschieden, weil ich Sorge hatte -der/die behandelnde Arzt/Ärztin würde mir mehr Leid zufügen als meine Diagnostik durchzuführen, denn das hatte ja bereits eine SCHWESTER getan.**Unverantwortlich und kompetenzüberschreitend ist ein solches Verhalten!",1,vor 9 Monaten,3,"Sentiment(polarity=-0.1525, subjectivity=0.10500000000000001)",Negativ
