K_ID,Klinik Name,Name der Klinik,Titel,Datum,Fachbereich,Erfahrungsbericht,Gesamtzufriedenheit,Qualität der Beratung,Mediz. Behandlung,Verwaltung und Abläufe,Ausstattung und Gestaltung,sentiment,sentimentBewertung
6,friederikenstift-hannover,Friederikenstift Hannover,Leistenbruch rechts: Patient 1ter Klasseâ¦â¦â¦,14.06.2011,Chirurgie,"Nach einer Internetrecherche, gab mir  ein Oberarzt  per E-Mail schon vorab detaillierte Informationen, worauf ich mich dann sofort mit der Visceral- und Gefäßchirurgie in Verbindung setzte, um ein Vorgesprächstermin zu bekommen. Dieses Vorgespräch wurde von Prof. Dr. med. Keferstein durchgeführt, der Professor erklärte mir bis ins Detail, was bei einer Leisten-OP gemacht wird. Da ich bei diesem Gespräch sofort Vertrauen zu Ihm gefunden hatte, machten wir auch gleich einen OP-Termin und Vortagestermin für die nötige Blutabnahme und für ein weiteres OP-Gespräch aus.Dieses Gespräch wurde vom Oberarzt Dr. med. Kallenberger durchgeführt. Auch hier faste ich sofort Vertrauen. Das hatte nicht nur was mit seiner persönlichen Ausstrahlung zu tun, sondern auch mit seiner offen Art, wie er darauf hinwies, welche Risiken bei solch einer Operation bestehen könnten. Nach einem weiteren Aufklärungsgespräch beim Anästhesisten und mit dem OP-Termin für den nächsten Tag 7 Uhr, verließ ich beruhigt das Friederikenstift mit dem Gedanken, dass ich das richtige Krankenhaus ausgesucht hatte. Pünktlich um 7 Uhr wurde ich in der ambulanten Abteilung empfangen und für die folgende OP von mehreren Schwestern vorbereitet. Dr. med. Kallenberger, der die OP durchführen sollte, sprach mich auf dem OP-Tisch kurz vorm einnicken noch mit folgenden Worten an: âGuten Morgen Herr K., wir Beide werden das Ding schon schaukelnâ und weg war ich.Als ich im Aufwachraum aufwachte, ging es mir schon sehr gut. Keinerlei Schmerzen ect.. Nach einer Nachuntersuchung, konnte ich gegen 14:00 Uhr die Ambulanz verlassen.Jetzt sind mittlerweile 6 Tage vergangen und ich fühle mich immer noch wohl in meiner Haut.Bis dato hatte ich noch keine Schmerzen oder andere Komplikationen und die mitbekommenden Schmerztabletten konnte ich daher auch ignorieren. Das heißt für mich, dass in dieser Abteilung alles richtig gemacht und sauber gearbeitet wurde. Darum möchte ich mich auf diesem Wege bei allen Teammitgliedern recht herzlich bedanken, weil ich auch das Gefühl hatte, dort ein Patient 1ter Klasse zu sein.Der Dank fängt an bei Frau Kielhorn (Sekretariat), geht über Herrn Prof. Dr. med. Keferstein, Dr. med. Kallenberger, bis zum gesamten Team der Ambulanz. Danke.Bitte machen Sie weiter so.",zufrieden ,sehr zufrieden ,sehr zufrieden ,sehr zufrieden ,sehr zufrieden,"Sentiment(polarity=0.3230769230769231, subjectivity=0.0)",Positiv
6,friederikenstift-hannover,Friederikenstift Hannover,Neurologie / MRT /LWS,03.05.2011,Chirurgie,"Ich wurde sehr gut behandelt. Die Einstellung der Medikamente dauerte zwar ziemlich lange, aber somit sind die Herrschaften sicher gegangen das es mir wirklich gut geht. Ich kann das Frederickenstift nur weiter empfehlen. Behandelt wurde ich von Herrn Dr. Perl der seine Gemeinschaftspraxis gegenüber in der Calenberger Esplanade hat (Arge ist im gleichen Haus)",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden,"Sentiment(polarity=0.7125, subjectivity=0.0)",Positiv
6,friederikenstift-hannover,Friederikenstift Hannover,Hysterektomie / LASH,14.02.2011,OrthopÃ¤die,"Fachabteilung Gynäkologie / Station 5 Ost Minimal-invasive suprazervikale Hysterektomie Februar 2011Bin nach 5 Tagen stationärem Aufenthalt nach Hysterektomie mit der Schlüssellochtechnik Bestens medizinisch versorgt worden und konnte schmerzfrei sowie komplikationslos entlassen werden. Was das Pflegepersonal dort leistet, immer freundlich, hilfsbereit und sehr menschlich, ist aus meiner Patientensicht einfach hervorragend. Ich habe mich dort sehr wohl und gut aufgehoben gefühlt und kann das Friederikenstift nur weiterempfehlen. Herzlichen Dank nochmals für Alles!",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,"Sentiment(polarity=0.7875, subjectivity=0.0)",Positiv
6,friederikenstift-hannover,Friederikenstift Hannover,Spitzen Personal und Ärzte,11.10.2010,OrthopÃ¤die,"Das Ambulante Team war sehr freundlich und Nett!Fühlte mich gut umsorgt!Würde jederzeit mich dort Operieren lassen wenn es sein muss!Krankenschwestern sind klasse und machen jeden spass mit!Viel gelacht nach OP,und die Pflege war klasse!Kaffee und Tee,Wasser und Säfte waren vorhanden!Darüber habe ich mich gefreut!Die Ärzte waren alle Nett und haben alles erklärt und auch so das man es versteht!Da ich dieses Krankenhaus gut kenne,würde ich mich jederzeit wieder dort hin in Behandlung geben!Da ich weiss,das es Sauber,klasse Personal und eine Cafeteria hat!Für mich ist dieses Krankenhaus,das beste in Hannover!",sehr zufrieden ,sehr zufrieden ,sehr zufrieden ,sehr zufrieden ,unzufrieden,"Sentiment(polarity=0.8142857142857143, subjectivity=0.14285714285714285)",Positiv
6,friederikenstift-hannover,Friederikenstift Hannover,Hervoragende Betreuung,23.09.2010,Chirurgie,"Ich hatte vor 19 Jahren einen Arbeitsunfall an meinem linken Knie und litt nun beträchtlich an den Unfallfolgen. Die Entscheidung in dieses Haus Humboldstr.5 zu gehen bereue ich keines falls. Hervoragende Betreuung durch sehr nettes Pflegepersonal und Kompetente Ärzte um Prof.LillSuper Haus, DANKE  an alle Mitarbeiter der Humboldstr.5",sehr zufrieden,zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,"Sentiment(polarity=0.05000000000000001, subjectivity=0.0)",Positiv
6,friederikenstift-hannover,Friederikenstift Hannover,So wie man es sich wünscht,08.09.2010,OrthopÃ¤die,"Ich bin heute aus der Klinik entlassen worden, und kann nur gutes berichten.Als Patient der Neurochirurgischen Praxis in der Calenberger Esplanade bekam ich eine Einweisung ins Friederikenstift. Anmeldung, Ablauf der Aufnahme und Bereitstellung des Zimmers liefen problemlos und schnell ab.Das Pflegepersonal war nett und hilfsbereit und immer gut drauf. Zimmer war sehr gut ( privat zugezahlt für 2 Bett Zimmer) mit Nasszelle und Toilette im separaten Raum im Zimmer. Das Essen war reichlich und man konnte bei Frühstück und Abendbrot extra ansagen wenn man mehr brauchte als üblich. Auch über die dort vorhandenen Stationsärzte und meinen Chirurgen, der sogar Sonntags kam, gibt es nur gutes zu berichten.Also für mich war es eine gute Erfahrung im Friederikenstift behandelt worden zu sein, und ich kann somit diese Klinik vorbehaltlos empfehlen.",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,weniger zufrieden ,"Sentiment(polarity=0.545, subjectivity=0.1)",Positiv
6,friederikenstift-hannover,Friederikenstift Hannover,Meine persönliche Erfahrung - Geburt meiner Tochter im Friederikenstift,07.09.2010,OrthopÃ¤die,"Am 15.08.2010 habe ich meine Tochter im Friederikenstift entbunden - eine Erfahrung, die ich nicht missen möchte!!!!Das gesamte Hebammenteam, sehr nett, kompetent, zuvorkommend - ein ganz liebes Danke an dieser Stelle, dass das Team zu diesem wunderschönen und unvergesslichen Ereignis beigetragen hat!!!!!!! Die gesamte Atmosphäre auf der Geburtsstation kuschelig, gemütlich ... fast heimisch. Ich habe mich dort in den 8 Stunden sehr wohl gefühlt, soweit man das während der Wehen behaupten kann und war ein klein wenig traurig, als ich diesen Bereich dann verlassen musste, um auf der Station untergebracht zu werden. Auf dieser Station wurden wir jedoch auch sehr nett empfangen. Ein Zweibettzimmer mit einer netten Bettnachbarin (ich hatte das Gefühl, dass das Krankenhauspersonal sich über das Zusammenpassen der Patienten wirklich Gedanken macht), sehr nette Schwestern, die sofort mit Rat und Tat zur Seite standen, sich sogar nachts ermutigend auf die Bettkante hockten, wenn man mal sentimemtal wurde und einen Rat brauchte... durch und durch angenehm! Die Zimmer selbst, sehr gemütlich, das Essen ... durchschnittlich, wie es in Krankenhäusern so ist, eine nette Physiotherapeutin, die sich gleich um uns hinsichtlich der Wochenbettgymnastik kümmert, sehr gute Besuchszeiten (selbst für schwer berufstätige Papis).Einzige Nachteil: Eine sehr (!!!) unangenehme Kinderärztin (meines Erachtens von der Bult, da das Friederikenstift nicht über ""eigene"" Kinderärzte verfügt, die am Tag des Verlassens die U2 durchführte.",sehr zufrieden,zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,,
6,friederikenstift-hannover,Friederikenstift Hannover,Nur GUTES!!!,20.08.2010,OrthopÃ¤die,"Im Februar 2008 erhielt meine Tochter zum ersten mal eine Kreubandplastik. Bereits im Vorgespräch wurden wir genau über die OP aufgeklärt. Alle Fragen wurden beantwortet und alternativen besprochen. Die Aufnahme auf der Station war sehr freundlich. Das einzige Manko war, das meine Tochter (damals 14 Jahre) mit zwei Damen jenseits der 75 auf einem Zimmer lag. Die OP am Folgetag verlief bestens und die Schwestern kümmerten sich sehr rührend um meine Tochter. Auch die anschließenden Tage nach der OP waren einwandfrei. Am Folgetag der OP begann die Krankengymnastik zur besten Zufriedenheit. Nach 10 Tagen Aufenthalt konnte meine Tochter ohne Gehhilfen nach Hause.Leider hat auch mein Sohn sich das Kreuzband und den Meniskus im Mai 2008 gerissen. Für uns war gleich klar welches Krankenhaus für uns in Frage kommt.  Auch hier können wir nur das Beste berichten. Gleiche freundliche Aufnahme und Betreuung durch Pflegepersonal und Ärzte.Da alle ""guten Dinge"" drei sind mußten wir im November 2009 zur dritten Kreuzband-OP in den Friedrikenstift. Leider hatte meine Tochter beim Fußball sich erneut das Kreuzband und den Meniskus gerissen.  Diese OP wurde als Live-OP während eines Kongress durchgeführt. Auch dieses mal können wir froh sein, hier gewesen zu sein. Die Betreuung war wieder einwandfrei. Leider ist die Beschilderung zu den einzelnen Stationen etwas verwirrend und nicht für jeden leicht zu finden. Sollte noch einmal der Fall eintreten, dass wir Pech haben, steht für uns schon heute fest in welche Klinik wir gehen.",zufrieden,sehr zufrieden ,sehr zufrieden,zufrieden,sehr zufrieden,"Sentiment(polarity=0.08888888888888888, subjectivity=0.0)",Positiv
6,friederikenstift-hannover,Friederikenstift Hannover,Schulterchirugie ist ganz okay,29.07.2010,OrthopÃ¤die,"Ich wurde vor etwa einem Jahr in der Schulterchirugie operiert. Hatte ne Schleimbeutelentzündung am rechten Oberarmgelenk. OP ist gut gelaufen. Bin mit dem Ergebnis sehr zufrieden. Kann über das Krankenhaus und die Behandlung nichts negatives sagen. Das einzige, was ich nicht so gut fand, war, daß die Krankgymnastin meinte, daß ich meinen Arm ja schon wieder ganz gut bewegen könnte und ich garkeine Gymnastik bräuchte. Das war wohl etwas daneben. Aber es ist so, wie es überhall im mediziischen Bereich ist, Du mußt einfach selbst Fragen stellen und mitdenken. Eine Krankengymnastik war selbstverständlich angesagt.",zufrieden,sehr zufrieden ,sehr zufrieden,sehr zufrieden,sehr zufrieden ,"Sentiment(polarity=0.29259259259259257, subjectivity=0.0)",Positiv
6,friederikenstift-hannover,Friederikenstift Hannover,als patient bist du denen komplett egal,13.07.2010,OrthopÃ¤die,"wurde 2008 an der schilddrüse operiert, 1. op ging daneben. kurze zeit  nachdem ich von der aufwachstation in mein zimmer(GYN) gebracht wurde, merkte ich , dass mein hals immer mehr anschwoll,kriegte kaum noch luft. die herbeigerufene schwester riss mich im bett hoch und meinte ich solte nicht hysterisch werden und erstmal runterkommen. sie versuchte mir wasser einzuflössen obwohl ich schon blut spuckte.mein sohn forderte sofort den bereitschaftsarzt an, der wurde dann allmählich herbeigerufen. kurzes abtasten des halses und dann ging alles holter die polter, ab in den op. notop.  ich wachte auf der intensiv an atemschläuche usw. auf der arzt , der die erste op in den sand gesetzt hatte, hielt es nicht für nötig mich aufzuklären was passiert war. ich habe dann nach langem bohren und immer wieder hartnäckigem fragen erfahren, dass man mich im allerletzten moment noch wieder zum leben gekriegt hat. alles halb so schlimm. am tag als ich von der intensiv entlassen wurde, wurde ich mit einem krankentransport zur calenberger esplande zum hno  gebracht, der sollte gucken, ob ich evtl. ne stimmbandlähmung hatte. o.b. am selben mittag kam der prof. und fragte mich, ob ich nach hause gehen möchte.( gehen , leichter gesagt als getan) ich sagte, dass ich mich dazu wirklich nicht in der lage fühlte, kriegte darauf zur antwort, ich solle doch mal ein wenig im park spazierengehen und es mir überlegen. es ging natürlich gar nicht. ich wurde nicht richtig aufgeklärt und auch die medikamenteneinstellung liess sehr zu wünschen übrig. im laufe meines aufenthaltes kriegte ich immer mehr mit, dass irgendwas total schiefgelaufen sein musste. aber keiner der herren in weiss hielt es für nötig mal mit mir über diese sache zu reden. ich hatte das gefühl, dass man mich nur so schnell wie möglich loswerden wollte, damit der patient ja nichts vom geschehen mitkriegt. wäre dr. ingo m. und dr. kallenberg nicht so schnell gewesen, könnte ich heute die radieschen von unten betrachten. man empfahl mir nur noch , eine traumatherapie zu machen, wenn ich wieder zuhause bin. ich gehe auch heute noch nach über 2 jahren zu der therapie. von der op hab ich mich immer noch nicht richtig erholt. und vertrauen zu ärzten ist bei mir gleich null. nur meinem hausarzt vertraue ich noch. diese erfahrung gönn",unzufrieden,unzufrieden,unzufrieden,unzufrieden,sehr zufrieden,"Sentiment(polarity=0.033333333333333326, subjectivity=0.10128205128205128)",Positiv
6,friederikenstift-hannover,Friederikenstift Hannover,Gefahr für Patienten,04.07.2010,Chirurgie,"Besuch eines Angehörigen im Friederikenstift Hannover.Die Beschilderung und Wegweisung im Krankenhaus ist selbst für einen jungen, aufnahmefähigen Besucher im höchsten Masse verwirrend und undurchschaubar.Die medizinische und pflegerische Versorgung war in diesem Fall ( Besuch an einem WE) eine Katastrophe, mann kann auch sagen, sie war patientengefährdend also fahrlässig!Eine schwerst kranke Tumorpatientin mit ausgeprägter Lungenentzündung wird durchgeschwitzt über längere Zeit, neben das offene Fenster in den Sessel, gesetzt.Die vertrockneten verschimmelten Blumen der Nachbarpat. stehen auf dem Nachtisch nebenan.Auf dem Mittagstablett steht eine Medikationsdose mir einem fremden Namen.Auf Nachfrage sagt die Schwester, die kämen so aus der Küche .Der Inhalt sei aber korrekt. Der hilfsbedürftige Pat. kann das nicht nachvollziehen. Der neu gelegte Infusionszugang wurde nur mit einem Pflaster versorgt , welches überhaupt nicht klebte. Nur auf Bitten und Nachfrage wurde der dringend benötigte Zugang noch mal mit einem Verband durch das Pflegepersonal gesichert.",unzufrieden,unzufrieden,unzufrieden,unzufrieden,sehr zufrieden,,
6,friederikenstift-hannover,Friederikenstift Hannover,Wirklich in guten Händen,18.04.2010,OrthopÃ¤die,"Ich war fast zwei Wochen in der Neurochirurgie.Ich habe eine SCS Elektrode bekommen. Das Pflegepersonal war sehr nett und hat sich sehr um die Patienten bemüht. Ich konnte nach den OPs schnell wieder aufstehen, aber eine Mitpatientin mußte das Bett hüten. Sie haben sich rührend um sie gekümmert und sie auch dort  gewaschen wo sie es selbst hätte machen können. Das hab ich ein anderen KH schon anders erlebt. Da hätte man ihr die Schüssel nur hingestellt.  Auch am Essen konnte man nicht wirklich meckern. Klar gibt es immer mal etwas was einem nicht so schmeckt, aber man hatte nicht das Gefühl absolute Schonkost zu bekommen.Selbst zwei Brötchen morgens stellten kein Problem dar.Die Ärzte waren top und ich kann nur allerbestes berichten! Selbst am Sonntag war eine Visite. Mein Arzt aus der gegenüberliegenden Praxis hat sich die ganze Zeit um mich gekümmert und sich auch die Zeit genommen mir alle Fragen zu beantworten. Auch das Problem der Wartezeit auf den Anästhesisten hatte ich nicht. Bei meiner Ankunft wurde ich direkt bis zur Verwaltung begleitet. So mußte ich nicht erst suchen. Das fand ich sehr gut. Da ich mich dort überhaupt nicht auskannte.Bei Entlassung  habe ich sogar Rezepte für die Medis mitbekommen. Das ist wirklich ein Super Service!Ich kann es nur empfehlen. Sicher ist Einrichtung nicht gerade neu, aber die Zimmer waren trotzdem hell und sauber. Die Toiletten und Duschen waren auf Grund des Bauzustandes nicht so gut, aber trotzdem benutzbar. Die Station wird nun saniert und in einem halben Jahr ist dort alles topmodern.Ich wurde in einem Dreibettzimmer untergebracht, aber es war trotzdem nicht schlecht. Der Platz war ausreichend.Ich bin übrigens Kassenpatient und hatte auch keine Zusatzversicherung.",sehr zufrieden,sehr zufrieden,sehr zufrieden ,sehr zufrieden ,sehr zufrieden,"Sentiment(polarity=0.37, subjectivity=0.04)",Positiv
6,friederikenstift-hannover,Friederikenstift Hannover,"Betreuung, Essen, OP",28.03.2010,GefÃ¤Ãchirurgie,"Essen schlecht, Betreuung schlecht, Bett nicht automatich höhenverstellbar. Operation wurde am Fuss nicht so durchgeführt wie ausdrücklich von dem Operateur angeraten und im Vorgespräch besprochen. OP war erfolglos.",weniger zufrieden,weniger zufrieden,unzufrieden,zufrieden,sehr zufrieden,"Sentiment(polarity=-0.6666666666666666, subjectivity=0.0)",Negativ
6,friederikenstift-hannover,Friederikenstift Hannover,für Bandscheiben-OP eine gute Wahl...,14.03.2010,Chirurgie,"Die Neurochirurgie im Friederikenstift ist eine Belegarztabteilung, die von den Ärzten der Neurochirurgischen Praxis aus der Calenberger Esplanade, bei denen ich vorher auch in Behandlung war, belegt wird.Bei mir handelte es sich um keinen Notfall, sondern um einen 4 Wochen vorher feststehenden OP-Termin, nachdem die konservative Behandlung meines nunmehr dritten Bandscheibenvorfalls keinen Erfolg brachte.Die Aufnahmeprozedur war unproblematisch.Die Begrüßung auf der Station durch eine Schwester war sehr freundlich.Das Zimmer (Einbettzimmer, war wohl kein Zweibettzimmer mehr frei) war freundlich und modern eingerichtet.Die OP-Aufklärung beim Neurochirurgen fand bereits vorher in der Praxis statt. Besuch der Anästhesistin dann auf dem Zimmer.Nach der OP dann Betreuung durch die sehr rührige Nachtschwester. So brachte sie mir um 22.00 Uhr, als ich dann etwas essen durfte, Schnittchen ans Bett und kontrollierte später stündlich, ob das Wasserlassen geklappt hat. Fand ich sehr gut. Da kenne ich aus einem Regionskrankenhaus eine ganz andere Nachsorge.Während der gesamten Woche, die ich dort verbrachte, konnte ich feststellen, dass sich die Schwestern sehr intensiv um SÄMTLICHE Patienten kümmerten und trotz der Hektik, die dieser Job mit sich bringt, für jeden ein Lächeln übrig hatten. Hut ab!Die Betreuung durch den Stationsarzt (Assistenzarzt) war ok. Den operierenden Arzt sah ich leider erst 4 Tage nach der OP. Das hätte ich mir früher gewünscht.Alles in allem aber würde ich für eine Bandscheiben-OP wieder das Friederikenstift wählen.",sehr zufrieden,zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,"Sentiment(polarity=0.4625, subjectivity=0.0)",Positiv
