K_ID,Name_der_Klinik,Sternbewertung,Datum_der_Bewertung,Likes,Textuelle_Bewertung,Unnamed: 6,sentiment,sentimentBewertung
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor 2 Jahren,0,"Unschlagbarer Service,super nettes und zuvorkommendes Personal vom Empfang bis zur Pflege, Essen sehr zu empfehlen.eigener Patienten Kühlschrank im Zimmer  Patientenküche reichhaltiges Angebot an diversen Teesorten und Kaffee, freies Patienten WLAN. Alles in allem können sich die Regions Krankenhäusern durchaus mal eine Scheibe abschneiden was Service angeht .",,"Sentiment(polarity=0.5, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 1 Stern ,vor einem Jahr,1,"Mein Onkel ist dort leider verstorben.Nachts wurde die Familie darüber informiert, dass er verstorben ist.Sckock!!! So lieblos und ohne Würde ,werden Tote in dem Krankenhaus  quasi abgeschoben.Nicht mal ein schöner  Raum hergerichtet, wo die Familie Abschied nehmen kann !!!!!! Pfui .....nie wieder !!!!",,"Sentiment(polarity=-0.2125, subjectivity=0.0)",Negativ
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor einem Jahr,0,"Fantastisch, kompetente und NETTE Ärzte, nach der OP an der gallenblase sehr gute betreuung, sehr liebes Pflegepersonal, die sich rührend kümmern. Zimmer, Haus sehr sauber und mit wohlfühlfaktor.",,"Sentiment(polarity=0.4625, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor einem Jahr,0,"Sehr freundliche Mitarbeiter ,immer bestrebt das man sich wohlfühlt und keine Wünsche offen bleiben ,kompetente Physiotherapeuten ,super Unterbringung ,schönes Zimmer",,"Sentiment(polarity=1.0, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor 2 Jahren,1,"Ein riesiges Lob für das Clementinenhaus.👍👍👍 Ob Ärzte, Pfleger, Schwestern , Physiotherapeuten sind alle super freundlich und fürsorglich. Da können sich andere Krankenhäuser Mal zwei bis drei Scheiben von abschneiden. Das Personal macht dort so einen guten Job. Ich habe während meines Aufenthaltes niemanden getroffen der genervt oder mit schlechter Laune auf die Patienten zugegangen ist. Da fühlt man sich wirklich gut aufgehoben. Ich kann es nur empfehlen! Hier versucht man wirklich den Patienten alles Recht zu machen, wenn es möglich ist.",,"Sentiment(polarity=0.5714285714285714, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor einem Jahr,3,Meiner Meinung nach das kompetenteste Krankenhaus in Hannover und Umgebung!,,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor einem Jahr,2,Einer der schönsten und zuverlässigsten Krankenhäuser Deutschlands.,,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor einem Jahr,2,"Habe dort meine 6te und hoffentlich auch letzte Knie OP dort bekommen. War über die goh dort vom 07.07-10.07.2019 auf Station 2a.Super schnelle und freundliche Aufnahme. Ich wurde über Krankheitsverlauf und Genesungsplan gut informiert und fühlte mich zu keiner Zeit allein gelassen. Keine frage zu dumm, habe alles verständlich beantwortet bekommen. Auch muss man nicht unnötig viel schmerzen leiden. Ganz besonderer Dank gilt dem Pflegepersonal, hier scheint man noch aus Liebe zum Beruf zu arbeiten. Sehr zu empfehlen. Top👍🏻",,"Sentiment(polarity=0.01874999999999999, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 4 Sterne ,vor 2 Jahren,1,"Hallo ,
ich war öfter hier Patient und kann nur sagen es ist in Hannover das Beste Krankenhaus .....
Mehr braucht 's nicht !",,"Sentiment(polarity=0.0, subjectivity=1.0)",Neutral
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor einem Jahr,1,Z. n. Hüft TEP OP vor ca. einem Jahr. Sehr gute medizinische Versorgung und Top Behandlung durch sehr freundliches Personal!,,"Sentiment(polarity=0.3333333333333333, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor 2 Jahren,3,Ich war vor kurzem dort in der Kardiologie. Die Ärzte haben gute Arbeit geleistet und die Pflege war auch gut. Was will man mehr.,,"Sentiment(polarity=0.3333333333333333, subjectivity=0.3333333333333333)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor 4 Jahren,2,"Ich kann über das Clementinenhaus, spziell über die Notaufnahme und die Station 3a nur positives berichten. Alle behandelnden Ärzte und das Pflegepersonal machten auf mich einen kompetenten Eindruck und waren sehr freundlich. Von daher kann ich die hier teilweise negativen Beurteilungen nicht nachvollziehen. Der einzige Wehmutstropfen (hat jedoch mit der medizinischen Versorgung nichts zu tun): Die Kopfhörer für die Zimmerfernseher waren ""unter aller Sau"", so dass sich die Programme akustisch kaum verfolgen ließen. Dafür war das Essen jedoch zufriedenstellend.",,"Sentiment(polarity=0.13999999999999999, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor einem Jahr,2,"Das Clementinenhaus ist das beste Krankenhaus, das ich kenne! Alle sind dort super freundlich - egal ob Pfleger*innen, Ärzt*innen oder sonstige Mitarbeiter. Die medizinische Behandlung ist top!
Speziell Dr. Kuthe und Dr. Remmlinger sind extrem gute Ärzte - da könnten sich so manch andere mal ein Beispiel daran nehmen. Auch als Ärzte behandeln sie Menschen und nicht ""Fälle""!

Ich möchte nochmal aktualisieren: leider ist meine Mutter vor ca. 5 Wochen im Clemi gestorben. Sie hatte einen ganz furchtbaren Leidensweg im Siloah hinter sich und kam dann ins Clemi auf die Geriatrie. Auch hier kann ich nur sagen: was für eine tolle Behandlung für Patienten und Angehörige! Vielen Dank Frau Dr. Waldner und ihrer Stationsärztin (ich weiß den Namen leider nicht) für die empathische Behandlung und die tolle Versorgung von Menschen! An ihnen sollten sich so viele andere Krankenhäuser ein Beispiel nehmen! Toll, dass es bei allen Problemen im Gesundheitssystem und Pflegenotstand noch solche Krankenhäuser gibt!!! Auch an alle Pfleger und Pflegerinnen: vielen Dank!!!",,"Sentiment(polarity=0.32142857142857145, subjectivity=0.17857142857142858)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor 2 Jahren,0,"Nettes, professionelles Personal. Das Essen ist okay, leider ist das Abendbrot sehr eintönig. Das Krankenhaus hat außerdem eine kleine Cafeteria!",,"Sentiment(polarity=-0.3333333333333333, subjectivity=0.0)",Negativ
8,DRK-Krankenhaus Clementinenhaus, 1 Stern ,vor einem Jahr,2,"Furchtbar unkompetentes Personal!
Nach drei Stunden warten wurde uns mitgeteilt das man in der Notaufnahme nicht für unseren Notfall zuständig sei und wir uns an den hausärztlichen Notdienst wenden sollen....
Inklusive der Ansage in welchem Krankenhaus dieser ist.
Und das auch noch extrem unfreundlich und schnippig,
Nach Nachfrage warum man uns das nicht gleich mitgeteilt hat wurde nur erwidert das erstmal die ganzen Notfälle behandelt worden wären, wobei nach uns ein Mensch die Notaufnahme betreten hat der auch sehr schnell rangskommen ist!
Eine Unverschämtheit jemand Ortsfremdes so zu behandeln!
Würde am liebsten keinen Stern geben!",,"Sentiment(polarity=-0.2222222222222222, subjectivity=0.0)",Negativ
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor 6 Jahren,0,"Kompetent, freundlich und hilfsbereit. Zimmer absolut in Ordnung. Klar muss man auch Wartezeiten in Kauf nehmen, aber ein Krankenhaus ist kein Fließband und wenn schwerere Fälle reinkommen, haben die selbstverständlich Vorrang. Ich bin absolut zufrieden.",,"Sentiment(polarity=0.8500000000000001, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor 4 Jahren,2,Ich wurde in den letzten 4 Monaten 2 mal im Clementinenhaus operiert. Ich bin so zufrieden mit allem da. Hab selten so liebe Schwestern wie im Clementinenhaus gehabt. Sauberkeit sowie die Nachbehandlung sind Top! Weiter so!,,"Sentiment(polarity=0.4, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor einem Jahr,0,"Kopfplatzwunde in der NFA, freundliche sehr zügige Behandlung. Moderne Räume.",,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
8,DRK-Krankenhaus Clementinenhaus, 2 Sterne ,vor 3 Jahren,3,"Die Angestellten sind alle sehr nett und hilfsbereit. Jedoch bekommt man hier nur sehr schleppend Informationen über den eigenen Krankheitsverlauf. Visiten mit dem Arzt werden tagelang immer wieder verschoben. Mittlerweile sitze/liege ich eine Woche hier und habe immer noch keine Ergebnise vom zuständigen Arzt erhalten. Also heißt es weiterhin warten, aufdass vielleicht morgen jemand Zeit findet sich meine Befunde anzusehen ...",,"Sentiment(polarity=0.2, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor 2 Jahren,1,"Ich bin schwer begeistert. Ich wurde als Notfall am 03.09.18 eingeliefert (Herzinfakt) und war von der erster Sekunde an in guten Händen. Ich wurde ständig über alles informiert was gerade passiert.
Ausnahmslos jeder Ansprechpartner des Krankenhauses ( Putzfrau, Bettenschieber, Azubi, Pfleger, Schwester bis zum Arzt) warer alle super freundlich, hilfsbereit und kompetent.

Danke für den angenehmen Aufenthalt.",,"Sentiment(polarity=0.8, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor 9 Monaten,0,Top Haus!,,"Sentiment(polarity=1.0, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor 3 Jahren,2,Ich hatte vor einiger Zeit Darmkrebs. Während man in Hildesheim wie ein Aussätziger behandelt wurde und die Voruntersuchung nach hinten schob sagte man mir im Clementinenstift: Packen Sie Ihre Sachen und herkommen! Sie kommen sofort unter das Messer! Deswegen habe ich überlebt und als Erinnerung eine coole Narbe auf dem Bauch. Vielen Dank nochmal an das ganze Personal. 😆👍😉,,"Sentiment(polarity=0.11666666666666665, subjectivity=0.16666666666666666)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor 2 Jahren,1,"Jahrelang bin ein Pflege im Clementinenhaus, Bin einfach glücklich ein Familienmitglied in diese Familie zu sein. Bin sehr dankbar das Schicksal  mich mit Clemi verbunden hat.",,"Sentiment(polarity=1.0, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 1 Stern ,vor 2 Jahren,2,Patient verstorben ! Können wir nicht vergraben da Staatsanwaltschaft Ihn beschlagnahmt hat.Wir wurden nicht informiert da angeblich keine Angehörigen unglaublich!!!,,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.0)",Negativ
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor 3 Jahren,0,"Kurzfristig einen MRT Termin erhalten, trotz gesetzlicher Krankenversicherung. Sehr freundliche, hilfsbereite und kompetente Mitarbeiter vom Empfang bis zu den Krankenschwestern. Vorgänge und Abläufe wurden auf Nachfrage beschrieben. Die Bildauswertung und der Befundversand  zu meiner Hausärztin hat in Summe drei Arbeitstage gedauert.",,"Sentiment(polarity=0.25, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor 2 Jahren,1,Noch nie habe ich so ein tolles Krankenhaus erlebt und ich hasse eigentlich Krankenhäuser,,"Sentiment(polarity=1.0, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor 3 Jahren,2,"Ich war hier 2 Mal, sogar im selben Zimmer und kann nur gutes sagen. Das Personal ist sehr freundlich und kompetent. Das Essen, sehr gut und ausreichend. Die Zimmer Top in Ordnung und ein weiterer großer Pluspunkt, es ist alles im Haus! Man wird also nicht meilenweit quer über den Hof geschoben zum Röntgen, beispielsweise.
Wenn sich ein Krankenhausaufenthalt nötig macht, kann ich nur das Clemi wärmstens empfehlen.",,"Sentiment(polarity=0.6166666666666667, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor 2 Jahren,1,Sehr nett. Nehmen einen Ernst. Schnell dran gekommen. Alles super.,,"Sentiment(polarity=0.425, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor 2 Jahren,1,"Alles super!
Freundliche Personal nette Ärzte.
Sehr zufrieden.👍",,"Sentiment(polarity=0.3333333333333333, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor 2 Jahren,1,"Ich war das erste mal im kh, und bin sowas von gut aufgehoben gewesen.
Die Angst wurde mir sofort genommen.
Ich hatte einen Leistenbruch und lag auf der 1a Zimmer 1...

Danke nochmal an den Schwestern, die es mit mir ausgehalten haben.... 😂😂

Ich werde euch auf jedenfall weiter empfehlen.",,"Sentiment(polarity=0.5, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor 3 Jahren,0,"War vor ca. einem Monat für ein paar Tage auf der Station 1c. Die Pflegerinnen und Pfleger waren erste Sahne und haben sich gut um mich gekümmert. Der einzige Kritikpunkt ist, dass das Essen nicht der Hit ist. Ansonsten top! Wenn ich noch einmal ins Krankenhaus muss, dann sicherlich wieder ins Clementinenhaus. :)
Tobias",,"Sentiment(polarity=0.2857142857142857, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 1 Stern ,vor einem Jahr,1,Ich warte auf dem Arzt für vier Stunde,,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor einem Jahr,0,"Sehr kompetentes, freundliches und engagiertes Personal. Wenn Krankenhaus dann hier.",,"Sentiment(polarity=0.425, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 1 Stern ,vor 4 Jahren,8,"EINFACH WEGGESCHICKT!!!
ich war mit einem Freund der ein Drogenproblem hat Freitagabend da ...wir wurden EINFACH WEGGESCHICKT!!! Wir haben in einem anderen Krankenhaus dann raus gefunden das sein Puls bei 155 war und das fast schief gegangen währe.. ich habe selber keine Erfahrung mit Drogen und war total ratlos und musste vor dem Krankenhaus googlen was ich tuen soll... um dann zu einem anderen zu gehen weil sie uns auch nicht wieder reingelassen haben....DANKE FÜR NICHTS!",,"Sentiment(polarity=0.1333333333333333, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 4 Sterne ,vor einem Jahr,2,"Meine Eltern  waren in der Geriatischen Reha. Beiden war sehr langweilig dort. Ausser Tv und im kleinen Hof spazieren gehen,wars fuer beide Langweilig. Positiv ,alles wurde Untersucht und Tabletten wurden neu eingestellt. Die Pfleger super nett und immer Hilfsbereit. DIE Anwendungen zu kurz die Hilfestellung aber super.  Der Aufenthalt hat was gebracht. Von der Versorgung her super 1+
Beschäftigung 4
Sauberkeit 1
Nettes Personal 1
Qualifiziert 1
Können wir weiter empfehlen.",,"Sentiment(polarity=0.125, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor 2 Jahren,2,Bin jetzt das 2. Mal in diesem Krankenhaus  operiert worden (Leistenbruch und 5 Jahre später Narbelbruch) und auch gerne bereit gewesen 120 km zu fahren. Personal ist super nett und kompetent. Essen ist okay und mit dem Ergebnis der OP's bin ich sehr zufrieden. Alles fast schmerzfrei und flott erledigt. Da können sich viele andere Krankenhäuser eine dicke Scheibe von abschneiden. Weiter so......,,"Sentiment(polarity=0.2357142857142857, subjectivity=0.07142857142857142)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 3 Sterne ,vor 2 Jahren,1,"Wenn man von einem Arzt der da Belegbetten hat operiert wird, ist die Behandlung sehr gut. Die Zimmer sind sauber und das Personal nett. Aber....geht man als Notfallpatient dahin, zeigt sich eine ganz andere Seite. Eine überarbeitete Notfallärztin in der Notfallchirurgie, äußerst unfreundlich und niemand fühlt sich zuständig , man wird in Räume gesetzt, in den man wartet und warte und warte. Wenn ich niemanden angeprochen hätte, würde ich wohl heute noch da sitzen. Man wird mit gebrochen Arm weggeschickt, gibsen soll jemand anderes....also eine ganze fürchterliche Erfahrungen.
Schwer mit Sternen zu bewerten. Für Belegbetten Schulter Op, gebe ich 5 Sterne und für Notfallchirugie 1 Stern.",,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
8,DRK-Krankenhaus Clementinenhaus, 1 Stern ,vor 7 Monaten,2,Unterlassene Hilfeleistung,,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
8,DRK-Krankenhaus Clementinenhaus, 1 Stern ,vor 2 Jahren,15,"Ich kam letzte Woche mit starken Bauchschmerzen Schwindel Fieber usw in ihre Ambulanz, wo ich auch Recht freundlich empfangen worden bin.
Mir ist klar dass es in der Notaufnahme zu längeren Wartezeiten kommt und ich bin auch kein Mensch der wegen jedem Wehwehchen ins Krankenhaus rennt aber es ging dieses mal kein Weg dranvorbei.

Als ich an der Reihe war zickte mich eine ""Ärztin"" oder Sekräterin an wieso ich denn nicht schon früher mit meinem Problem zum Arzt gegangen wäre und macht mir Vorwürfe dass es ja meine Schuld wäre dass es mir schlecht geht. Dann verlangte sie meine Versichertenkarte und plötzlich würde sie total freundlich da ich Privatpatient bin, sehr professionell die Dame.

Innerhalb von 20 Sekunden saß ich dann in einem Raum wo mir ein Arzt oder sowas ähnliches sagte dass ich doch bitte die Notaufnahme verlassen soll da diese zu voll wäre (im Warteraum waren 4 Leute aber ok) und mein Hausarzt sich auch um mein Problem kümmern könnte. Der ""Arzt"" wollte nicht einmal wissen was mein Problem ist aber naja.

Ich wollte mein herzliches Dank an das Team der Ambulanz richten.
Danke dass ihr mich so ernst genommen habt!
DANKE DASS MEIN BLINDDARM BEINAHE GEPLATZT WÄRE UND ICH NOTOPERIERT WERDEN DURFTE!
Ihr seid wirklich ein super Verein!",,"Sentiment(polarity=0.4333333333333334, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor 3 Jahren,3,"Ich wurde von meinem Orthopäden dorthin in's CT verwiesen. Das CT übernimmt ein externer Anbieter. Daraufhin sollte ich mich aber direkt in der Notaufnahme einfinden, Diagnose Sprunggelenk durch.
Meine Wartezeit in der Notaufnahme betrug ca 2 Stunden. Vollkommen in Ordnung da auch reihenweise Notfälle eingeliefert worden sind. Die Chirurgin hat sich für mich viel Zeit genommen, mir alles ausführlich erklärt und alle weiteren Schritte erläutert.
Sehr kompetente Mitarbeiter zudem ist alles sehr modern und sauber. Gerne wieder (was ich nicht hoffe)",,"Sentiment(polarity=0.16875, subjectivity=0.125)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 5 Sterne ,vor 3 Jahren,0,"Guten HK-Labor, gute Gastro, sehr freundlich, sauberkeit +++",,"Sentiment(polarity=1.0, subjectivity=0.0)",Positiv
8,DRK-Krankenhaus Clementinenhaus, 1 Stern ,vor 3 Jahren,1,"Nie wieder Notaufnahme Clementinenhaus!!! Meine Mutter war mit dem Augenlid auf eine Kante von einem Blumenkübel gestürzt und hat sich eine Platzwunde zugezogen. Bevor es überhaupt weiterging, erstmal die Versichertenkarte hergeben, dann in den Wartebereich geschickt. Nach einiger Zeit in die Anmeldung der Notaufnahme geschickt, erstmal wieder die Versichertenkarte zücken. Dann wieder in einen Wartebereich geschickt, dort haben wir über 2 Stunden gesessen, ohne das irgendjemand sich mal die Platzwunde überhaupt mal angeschaut hat. Nach dem mein Mann dann mal nachgefragt hat, waren wohl alle gerade im Sozialraum „ beschäftigt“. Kurz nachdem war meine 80 jährige Mutter mal dran. Wenn wirklich Notfälle da sind, ist es klar das man wartet, aber nicht, wenn erstmal ein Plausch gehalten wird und keiner mal gucken kommt. Das nächste Mal bringe ich meine Mutter lieber in ein KH wo auch der Patient mal angeguckt wird.",,"Sentiment(polarity=0.05555555555555555, subjectivity=0.13333333333333336)",Positiv
